tracking_id	position(Oryza sativa L. ssp. Japonica, MSU Rice Genome Annotation Project Release 7)	F1	F2	R1	R2	L1	L2	S1	S2
XLOC_003841	chr1:4979097-4980028	2.02918	1.45093	0.779249	0.310131	0.363997	0.443693	0.243254	0.812052
XLOC_003842	chr1:4980669-4985327	11.8912	6.55749	8.26567	0.815851	1.25093	0.816432	7.73759	8.68925
XLOC_003844	chr1:5002117-5005727	0.308915	1.40367	0.305532	0.0226637	0.888841	0.0638298	0.0131493	0.183866
XLOC_003845	chr1:5016086-5020355	2.19993	2.42484	1.65091	2.77259	2.79117	2.75968	1.28475	1.89262
XLOC_003846	chr1:5021087-5025720	3.54092	4.69799	2.11974	5.20641	12.6645	6.0431	2.38328	2.90678
XLOC_003847	chr1:5037294-5041911	25.4052	14.194	168.014	8.98476	24.3356	12.5469	6.5258	6.3931
XLOC_003848	chr1:5052992-5056441	1.29645	0.722951	1.80883	1.80385	0.991589	1.97596	0.936987	1.06143
XLOC_003852	chr1:5099500-5117573	8.78019	7.1843	2.22792	0.132732	0.338879	0.140151	2.41536	11.2788
XLOC_003853	chr1:5127090-5128840	3.36303	2.13552	19.0188	0.909097	3.10429	0.760343	1.62398	11.9124
XLOC_003854	chr1:5131470-5132918	243.915	72.5647	15.5071	0.075848	0.0967065	0.0831465	0.223672	13.7868
XLOC_003855	chr1:5138462-5140925	56.4595	54.4367	30.704	36.2045	36.3335	36.5641	14.5306	54.4612
XLOC_003857	chr1:5197682-5213363	1.70863	1.61002	0.0619803	0.0355759	0	0.0405877	0.252964	0.286085
XLOC_003858	chr1:5213931-5216789	10.9154	8.63332	6.86096	6.48884	6.29064	6.78669	5.00232	6.05012
XLOC_003859	chr1:5246502-5251192	10.7011	10.2703	6.92947	9.6191	11.8379	10.9095	9.47151	11.7976
XLOC_003860	chr1:5256128-5263178	1.25947	0.993421	0.366874	0.991335	1.00133	0.825747	1.40256	0.894677
XLOC_003861	chr1:5263332-5266319	7.43871	7.05895	3.46557	3.86836	4.78431	3.86799	4.30688	6.8863
XLOC_003862	chr1:5270102-5275690	1.15133	1.82372	0.109603	4.0937	0.0439573	1.92837	0.0398663	0.68449
XLOC_003864	chr1:5307406-5324862	3.18598	2.24913	1.24409	1.6514	3.76419	1.42948	0.40247	4.55909
XLOC_003865	chr1:5328817-5335518	21.0733	26.3321	20.7945	36.5974	42.7715	36.0706	36.2297	32.4521
XLOC_003867	chr1:5352368-5353612	3.46709	1.64292	10.4299	0.00496442	0.0106164	0.00504783	0.0862069	0.414079
XLOC_003869	chr1:5389702-5394414	13.4998	11.9244	21.9162	12.9786	6.39903	8.03239	2.14286	6.54775
XLOC_003872	chr1:5413598-5416935	16.5198	14.8222	17.2733	18.3733	17.7062	18.4119	4.35556	17.7876
XLOC_003873	chr1:5426496-5431659	2.55336	1.19654	10.6638	0.238362	1.12731	0.145792	0.122257	0.536443
XLOC_003874	chr1:5435442-5442666	14.0445	9.5983	5.66785	3.97368	4.96017	3.73486	3.03646	7.94945
XLOC_003875	chr1:5454553-5455691	2.03365	0.67653	0.0902457	0.014416	0.0102628	0.00502345	0.430059	0.495623
XLOC_003878	chr1:5510515-5514480	1.98418	1.91011	4.57378	26.6156	13.2801	34.4163	6.45008	7.91455
XLOC_003880	chr1:5540681-5541696	42.2188	48.1295	0.0240975	0.148952	0.173034	0.0830403	0.734238	0.0190847
XLOC_003882	chr1:5549618-5551003	15.0033	5.43257	0	0	0	0.0246371	0.307875	7.17974
XLOC_003883	chr1:5559547-5569316	105.428	64.1245	0.331178	0.0541969	0.11506	0.0901218	0.451341	63.0234
XLOC_003884	chr1:5578752-5585267	0.273579	0.485035	0.402449	0.261839	0.514569	0.215114	0.773383	3.26488
XLOC_003885	chr1:5590964-5599300	9.51047	9.86048	8.32301	5.60027	9.32381	4.78726	4.43841	7.96803
XLOC_003887	chr1:5663322-5671646	44.6074	37.0668	69.7513	17.9493	17.2563	20.4409	15.0175	31.4247
XLOC_003888	chr1:5675264-5679736	2.68228	2.36185	1.49828	1.7402	3.13029	1.85954	2.12627	2.17418
XLOC_003891	chr1:5696871-5707805	8.17516	5.12515	22.3506	10.4962	9.32656	11.0638	2.56952	5.17598
XLOC_003892	chr1:5718882-5724207	4.30795	2.59017	1.41808	2.29905	5.78139	2.70939	4.78581	1.92046
XLOC_003894	chr1:5748868-5749270	0.600573	0.245548	0.090713	0	0	0	1.4042	0.0793098
XLOC_003898	chr1:5764670-5768030	3.31166	5.74083	0.965123	6.99628	19.8245	7.2441	0.310255	1.95243
XLOC_003899	chr1:5774280-5778466	21.7826	18.5978	18.6023	21.4887	16.0616	19.3274	30.513	31.3053
XLOC_003901	chr1:5794746-5797676	14.1927	12.2522	2.79937	4.86804	10.7363	6.18361	7.33799	17.7914
XLOC_003902	chr1:5807651-5811993	10.4897	29.5189	0.178752	1.14917	1.15029	0.905287	3.29844	1.40652
XLOC_003903	chr1:5814777-5819298	11.0038	16.7356	0.129852	0.149573	0.193739	0.131931	0.160709	0.365021
XLOC_003905	chr1:5828552-5830832	7.78314	5.96435	1.69598	0.234288	0.501003	0.289764	0.62732	17.6167
XLOC_003907	chr1:5837474-5839898	8.3602	7.52926	2.13154	0.934665	1.58609	0.520143	0.789677	3.14541
XLOC_003911	chr1:5875785-5877849	0.708428	0.344442	5.82698	0.718209	1.40083	0.458394	0.00317601	0.0255503
XLOC_003912	chr1:5934572-5939630	28.5321	23.1176	20.8326	14.3	11.4908	17.0668	4.46397	13.2724
XLOC_003913	chr1:5945627-5954391	3.74713	3.41633	0.131666	0.315541	0.678771	0.187166	2.09302	5.73289
XLOC_003914	chr1:5968818-5972585	6.57889	0.734634	0.776323	0.406616	0.627241	0.268978	0.968266	0.376582
XLOC_003915	chr1:5983580-5985875	7.79787	6.18224	8.5952	265.662	41.1172	350.027	1.01629	10.3972
XLOC_003916	chr1:6000254-6002858	0	0	0.00910597	0.433382	0.0558981	1.14698	0.0102767	0
XLOC_003917	chr1:6003523-6007337	6.46233	3.6073	0.149693	0.0641204	0.0193319	0.102291	0.182456	0.0875992
XLOC_003918	chr1:6007817-6009027	53.5709	96.8666	1.20218	38.3235	34.8427	40.5937	115.954	41.1503
XLOC_003919	chr1:6010735-6012006	140.851	155.091	13.7888	73.2977	48.2245	55.3691	219.905	70.536
XLOC_003920	chr1:6016837-6023705	0.794162	1.20749	0.259579	2.83574	2.9588	2.64587	0.22581	0.453555
XLOC_003921	chr1:6030961-6032911	1.60774	1.26266	0.183074	0.0427454	0.0121972	0.0450597	0.0252711	0.253793
XLOC_003926	chr1:6076615-6079443	1.4331	1.46847	13.9585	4.09545	1.04069	4.95111	4.57008	3.0797
XLOC_003927	chr1:6094691-6096826	1.49447	5.2665	0.952069	0.025409	0.134342	0.0194772	0.0513431	0.207215
XLOC_003928	chr1:6108957-6139189	1.00324	0.735202	0.208148	0.0101926	0.00520873	0.00540579	0.100728	0.958184
XLOC_003930	chr1:6108957-6139189	0.283285	0.361919	0.351499	0.185914	0.230024	0.160439	0.0546963	1.45071
XLOC_003931	chr1:6139526-6142129	16.1311	5.44996	0.0254444	0.0330097	0.0596205	0.00948388	0.047614	0.216655
XLOC_003933	chr1:6171721-6173186	19.6883	14.4279	14.6104	0.121808	1.29421	0.0897797	3.841	1.99353
XLOC_003935	chr1:6181068-6184125	0.901293	0.675167	0.100902	0.00334784	0	0	2.2203	1.52217
XLOC_003936	chr1:6185621-6186317	1.90729	2.27259	0.0437985	0	0	0	0.0106322	0
XLOC_003938	chr1:6199229-6200484	0.854159	2.98913	39.3004	40.5055	12.0796	56.1069	0.506263	1.73728
XLOC_003939	chr1:6206479-6211009	0.061377	0.142308	0.0510576	0.185607	0.133741	0.154492	2.1707	2.56602
XLOC_003940	chr1:6221682-6224413	5.62695	2.79235	0.688423	0.0318941	0.63994	0.029393	0.0794315	1.88657
XLOC_003941	chr1:6242494-6244969	13.7194	11.8096	28.9143	8.82744	19.899	11.5083	17.4525	21.0241
XLOC_003947	chr1:6387665-6391467	9.08266	4.70917	15.691	0.460136	0.736703	0.465952	0.0355689	4.94325
XLOC_003948	chr1:6394184-6397446	0.0193805	0.0032355	1.04688	0	0	0	0.00890595	0.00346839
XLOC_003950	chr1:6500705-6514891	11.6375	14.8059	6.94462	20.9495	34.5028	19.645	10.0246	9.42929
XLOC_003951	chr1:6518126-6521085	9.65005	10.2846	5.28381	9.11487	11.0003	8.6192	22.7094	11.9714
XLOC_003953	chr1:6540802-6544461	0	0	0	0	0	0	0.00970472	3.34757
XLOC_003954	chr1:6555237-6560057	5.92209	3.12923	5.32405	6.60208	4.48353	7.05396	7.32631	3.96006
XLOC_003955	chr1:6564672-6568151	9.34044	4.3517	0.6374	0	0.00210317	0.00832979	0.0100799	0.0479802
XLOC_003956	chr1:6572022-6577171	12.481	17.8866	4.28571	16.2774	4.17863	12.4801	12.1489	16.4575
XLOC_003957	chr1:6583617-6588100	12.2982	18.3657	72.0052	41.578	18.8221	39.9384	3.79564	15.7262
XLOC_003958	chr1:6590898-6592136	0.00460595	0.00478938	4.05404	0.00494611	0	0	0.0267408	0.277308
XLOC_003960	chr1:6611870-6614907	0.456238	1.06099	1.27845	0.663188	1.62137	0.701618	0.0320934	0.690509
XLOC_003962	chr1:6624321-6630633	7.06949	9.40933	22.3507	31.2923	10.4934	24.3503	21.6985	38.7845
XLOC_003964	chr1:6642664-6646529	6.8914	6.80956	2.74088	3.83479	5.06034	4.68587	5.27637	7.0478
XLOC_003965	chr1:6652700-6670741	2.20973	1.99484	0.350343	0.730061	1.27522	0.833433	3.4524	0.67991
XLOC_003966	chr1:6652700-6670741	3.12718	4.13751	1.41787	4.94791	8.15565	3.74162	0.0719145	1.01906
XLOC_003968	chr1:6699461-6703694	24.3126	16.7657	2.0438	1.94488	1.13467	2.21085	0.335348	3.53305
XLOC_003969	chr1:6704003-6711224	25.0045	35.3815	3.02869	149.762	43.5513	97.4172	2.99343	15.2613
XLOC_003970	chr1:6714666-6720220	3.94744	3.52461	3.24205	8.18754	2.50101	8.22411	2.08823	1.55883
XLOC_003971	chr1:6724938-6728765	28.8196	31.0836	10.5858	4.87517	4.7285	3.84432	0.401838	6.28729
XLOC_003972	chr1:6735757-6771573	31.9122	36.2897	16.5207	30.8151	33.5917	25.3159	11.2397	26.9127
XLOC_003974	chr1:6774057-6780431	3.90943	4.73442	2.53972	15.1335	10.3051	20.4008	3.18999	2.39206
XLOC_003975	chr1:6781793-6786668	0.61498	0.676434	0.446663	0.104344	0.136074	0.186935	1.57555	0.581705
XLOC_003976	chr1:6786963-6793756	1.20477	1.23186	0.401464	0.236377	0.0863792	0.186518	2.31866	2.6581
XLOC_003977	chr1:6830103-6832770	0.378584	0.153194	0.156867	0.0597605	0.212938	0.0273094	10.8218	0.32612
XLOC_003978	chr1:6841525-6843781	9.83874	9.43047	9.60702	10.6453	9.1792	11.5769	14.0709	9.3267
XLOC_003980	chr1:6879550-6882535	15.8199	9.66445	0.391671	3.29255	2.28668	3.91626	4.88171	6.84939
XLOC_003981	chr1:6909690-6912247	5.60404	4.24965	2.99858	2.66319	4.2196	3.30569	6.43542	11.8457
XLOC_003983	chr1:6922081-6940983	1.84144	1.38296	1.35698	1.47776	1.19566	1.31705	1263.86	12.6864
XLOC_003986	chr1:6957016-6958886	15.2255	4.95508	1.06831	0.0404323	0.263592	0.0315938	19.348	14.2667
XLOC_003987	chr1:6970860-6976785	6.19511	9.74054	0.291582	0.0478463	0.120897	0.0261449	132.075	2.62214
XLOC_003990	chr1:7079899-7089325	9.25208	8.5357	12.8096	11.1691	8.41182	13.4246	13.2041	10.8027
XLOC_003991	chr1:7095373-7098740	7.67004	4.24269	1.34276	0.143068	0.201656	0.118616	11.9143	31.8255
XLOC_003992	chr1:7100012-7103304	31.0585	35.2974	18.6601	24.4074	24.6354	23.0893	4.67984	13.8159
XLOC_003993	chr1:7104272-7109250	4.51468	4.61327	2.31166	7.45273	4.78434	7.74232	3.72594	1.61633
XLOC_003995	chr1:7125359-7128959	16.9689	16.8041	12.4307	14.4394	15.9249	17.3168	25.1552	24.0385
XLOC_003996	chr1:7164593-7167600	10.0608	10.6054	2.0453	0.797756	3.52342	0.608638	3.03795	6.10215
XLOC_003997	chr1:7173600-7184612	0.132729	0.117625	35.1718	0.089236	0.0652722	0.0586487	0.0138989	0.0172861
XLOC_003998	chr1:7185344-7188349	0	0	3.13629	0.00418728	0	0	0	0
XLOC_003999	chr1:7215368-7225381	2.6779	2.60237	5.55333	4.07275	4.8042	3.78068	0.0799183	3.89813
XLOC_004001	chr1:7244772-7246444	1.38443	1.06784	0.133166	0.45943	0.287045	0.406764	0.820028	0.433917
XLOC_004002	chr1:7278719-7280255	61.2544	39.7798	41.3192	26.2448	30.4502	33.7459	76.9468	116.944
XLOC_004004	chr1:7340479-7347075	0.316529	0.249559	0.0671591	0.122549	0.0855229	0.0286217	1.0159	17.7709
XLOC_004005	chr1:7352174-7357620	59.7845	49.7313	32.7852	25.0724	20.8583	29.8348	38.1976	72.7767
XLOC_004006	chr1:7359825-7366111	96.8611	118.358	134.847	83.1893	188.435	101.272	1.8668	43.3031
XLOC_004007	chr1:7369403-7393733	2.21706	2.08207	1.14693	0.927178	0.709551	0.842136	0.504781	2.33793
XLOC_004008	chr1:7404887-7409640	11.1096	6.70629	4.60816	0.921482	2.41057	1.00809	6.5762	16.0731
XLOC_004009	chr1:7412338-7415387	2.57306	1.62644	2.4003	0.716996	1.93187	0.566701	0.244273	0.811571
XLOC_004010	chr1:7423971-7427789	1.19563	0.544696	0.0313353	0.0107882	0.0169155	0	0.00539231	0.0435219
XLOC_004012	chr1:7437496-7443366	10.0172	9.23612	6.0086	6.85312	6.7105	6.28964	6.37238	9.17473
XLOC_004013	chr1:7443662-7448650	0	0	0	0	0	0	7.95582	115.624
XLOC_004014	chr1:7450836-7453683	28.6429	37.7671	34.2415	24.7432	11.2757	18.7801	31.3888	19.9665
XLOC_004016	chr1:7460122-7465557	4.11507	3.64895	1.70524	3.39675	3.44555	3.41058	1.24177	3.97354
XLOC_004017	chr1:7470131-7477143	1.48643	1.5305	1.05578	0.88748	0.883099	0.786025	8.93731	2.61196
XLOC_004018	chr1:7477640-7482824	12.1309	13.1866	6.87383	8.40863	9.24025	13.4909	8.60947	26.6708
XLOC_004020	chr1:7495056-7498407	26.891	35.5675	26.1067	14.7639	18.3388	15.311	38.794	77.1123
XLOC_004021	chr1:7578090-7583035	11.8674	12.1959	4.45445	12.2819	15.6349	9.90552	19.0056	10.0125
XLOC_004022	chr1:7590398-7593158	7.7603	19.8697	0.274005	112.369	133.438	83.842	1.12304	3.0811
XLOC_004023	chr1:7593271-7595569	0.488757	0.713101	0.0704123	0.644754	0.569246	0.214214	1.09434	0.425534
XLOC_004025	chr1:7605182-7606643	0.247784	2.49607	0	0.00467481	0.00493778	0.00507476	0	0.00822764
XLOC_004026	chr1:7618841-7643124	0.0475112	0.242618	39.4435	0.197757	0.220843	0.382941	0.114399	0.830587
XLOC_004029	chr1:7652868-7659153	31.4968	22.7937	9.68197	22.6066	19.7727	14.9606	13.8492	11.8706
XLOC_004031	chr1:7677146-7678869	9.0735	5.77346	3.20152	2.18444	3.73766	2.56592	8.41001	8.58028
XLOC_004032	chr1:7686883-7693987	12.4437	23.0772	0.10618	61.6104	35.0585	47.648	0.28926	10.169
XLOC_004034	chr1:7712294-7722451	222.985	305.865	38.8234	236.972	396.221	204.177	2.2352	72.2826
XLOC_004039	chr1:7806629-7810978	3.42274	3.71734	2.64399	2.68275	3.99817	3.44457	1.43146	4.84238
XLOC_004043	chr1:7857825-7860092	7.80372	7.3159	4.34971	6.37146	6.32482	6.18796	6.85202	7.21326
XLOC_004044	chr1:7862000-7867897	17.4223	15.3289	27.7807	10.6826	18.3648	11.7987	2.78107	10.5696
XLOC_004046	chr1:7879930-7882879	3.95455	2.63799	16.3096	1.81455	2.64945	1.89374	1.14003	1.45697
XLOC_004047	chr1:7894958-7904921	22.9505	17.7207	10.5304	10.2649	11.2883	11.7012	19.7107	12.5649
XLOC_004048	chr1:7924146-7927804	1.91367	0.83813	0.637788	0.06224	0.129002	0.0696616	0.593127	0.577858
XLOC_004049	chr1:7928082-7933869	10.8855	6.42221	4.86598	0.0420648	0.0745652	0.0479949	0.75987	14.3545
XLOC_004052	chr1:7971863-7974941	0.044466	0.0162092	0.047602	0	0	0	0.124756	3.50561
XLOC_004062	chr1:8047367-8055694	5.71754	8.03169	6.71094	11.354	11.0746	11.1024	6.72935	10.4948
XLOC_004065	chr1:8064795-8069145	1.07485	1.47916	1.98363	3.35061	1.87669	2.96899	3.19428	1.66207
XLOC_004066	chr1:8070216-8071833	0.113446	0.0749872	5.50345	0.361421	0.153579	0.343406	0.0505205	0.0191389
XLOC_004071	chr1:8125666-8128193	3.58554	2.30237	0.141035	6.73249	5.11259	5.11252	0.333583	2.33999
XLOC_004072	chr1:8132696-8135772	0.313992	0.304553	5.41696	0.012329	0.0317823	0.0124533	0.248032	1.50396
XLOC_004073	chr1:8146427-8148059	0.274739	0.0945018	1.67983	0.0125614	0	0	0	0.0740568
XLOC_004075	chr1:8159524-8178197	4.31514	4.0392	104.141	52.1805	14.6611	127.062	6.82862	1.28663
XLOC_004077	chr1:8178898-8183126	8.63249	7.2839	8.15741	5.81266	5.51373	5.52639	14.3694	12.429
XLOC_004079	chr1:8195927-8197164	0	0.0164472	1.5832	0	0	0	0.0130457	0.115375
XLOC_004081	chr1:8203764-8206969	1950.63	875.696	60.4594	1.62375	1.57016	2.29334	1.65494	137.649
XLOC_004082	chr1:8212420-8215245	72.5402	74.4297	73.6237	118.729	98.8906	113.195	10.6827	42.6116
XLOC_004083	chr1:8234580-8235833	1.11244	0.765087	0.132355	0.0909394	0.12102	0.0524927	0.831046	1.03602
XLOC_004085	chr1:8243024-8264016	15.7141	28.1083	11.617	22.4198	26.1405	18.7092	8.28544	14.3793
XLOC_004086	chr1:8305546-8306555	25.3331	12.793	0.115977	0	0.00594573	0.0232709	1.41558	17.5683
XLOC_004087	chr1:8339181-8339424	0	0.0292626	1.86685	0	0.0659446	0.0674128	0.917748	0.0389416
XLOC_004089	chr1:8364009-8375413	26.605	23.8816	14.6395	11.4857	11.3988	11.0904	10.5228	19.3707
XLOC_004091	chr1:8396497-8398622	38.4739	22.662	17.5795	15.5755	14.5922	17.2908	12.957	15.7014
XLOC_004092	chr1:8401310-8402540	0.194614	0.113364	6.94414	0.0779428	0.436232	0.0375186	0.484081	0.108135
XLOC_004093	chr1:8413831-8419026	24.8256	39.8462	17.1292	25.7974	16.6601	16.2809	85.9273	46.1251
XLOC_004094	chr1:8420922-8430280	23.9104	31.6521	38.0616	29.7513	44.2855	36.4158	4.06088	55.4592
XLOC_004095	chr1:8444381-8447074	45.6772	39.6774	67.1185	91.5316	53.8973	108.646	18.4429	59.7145
XLOC_004097	chr1:8464700-8472297	11.555	12.7258	23.5177	16.8292	18.4539	18.1842	4.7012	10.6087
XLOC_004098	chr1:8475498-8479870	41.1022	46.9001	60.1571	54.9015	38.2848	52.1215	48.8515	40.404
XLOC_004101	chr1:8522697-8526512	0.703219	0.543017	1.11882	0.743707	0.692861	0.538056	0.217441	0.274768
XLOC_004103	chr1:8534629-8537270	0.172864	0.50947	7.32172	6.19831	2.94216	9.34145	2.66451	0.295469
XLOC_004104	chr1:8545996-8546915	128.485	150.782	511.476	239.75	191.382	173.379	0	213.556
XLOC_004106	chr1:8555285-8557176	21.4828	16.4168	10.7119	10.8647	8.25512	11.8683	41.2743	21.3154
XLOC_004107	chr1:8560622-8569646	8.23393	7.31608	4.69385	0.781437	1.27658	0.707432	0.148801	4.35153
XLOC_004108	chr1:8570840-8574558	47.8087	37.16	35.789	30.0397	21.4297	30.1991	41.5252	26.313
XLOC_004109	chr1:8577198-8578132	170.374	86.6079	34.419	0.718478	0.926271	0.632579	0.324539	18.3614
XLOC_004111	chr1:8586048-8586941	1.79519	25.186	36.6151	0.381322	0.0328268	0.270536	0.241916	4.45817
XLOC_004112	chr1:8593701-8599452	17.5522	15.8656	24.5815	3.64947	4.84851	2.8994	12.4709	14.1106
XLOC_004114	chr1:8626635-8633592	1.97315	2.11193	1.10273	0.35215	0.657282	0.23752	1.8541	1.03192
XLOC_004117	chr1:8659374-8664836	41.8385	41.2091	16.3853	22.5053	25.6883	25.7052	17.3431	61.8634
XLOC_004118	chr1:8691738-8700628	1.17515	0.704945	0.833256	0.48806	0.731822	0.39432	0.750424	1.37346
XLOC_004119	chr1:8700862-8708757	18.6959	24.4981	8.70663	25.6506	42.3589	26.717	8.82353	13.907
XLOC_004120	chr1:8715454-8721461	0.418534	0.496513	0.452005	0.901697	2.93325	1.03509	0.525725	0.531837
XLOC_004121	chr1:8732184-8743803	2.13308	1.11393	1.55057	0.0271594	0.0849439	0.0323586	0.0217262	0.0946965
XLOC_004123	chr1:8792645-8797363	29.0683	25.9789	158.113	66.6774	75.6088	93.4645	17.9208	25.6066
XLOC_004125	chr1:8821132-8822785	2.52464	1.51603	0	0	0	0	0.00781195	0.00709441
XLOC_004128	chr1:8885504-8892462	14.441	14.5519	11.2466	14.0912	14.384	15.9173	10.6688	13.5699
XLOC_004129	chr1:8903332-8905428	0	0.00275874	2.55127	0.00279928	0	0	0.0458506	0
XLOC_004132	chr1:8949248-8952712	0.466684	0.76836	0.652674	1.28818	0.183934	0.817716	5.41698	2.10701
XLOC_004133	chr1:8968537-8969503	5.48556	5.14114	1.10903	0.128678	0.227024	0.170166	0.815102	0.631631
XLOC_004135	chr1:9004100-9008304	29.0502	27.1029	23.1562	29.0445	18.9462	38.2135	81.5394	37.9344
XLOC_004136	chr1:9019840-9024052	40.0115	21.3361	10.1439	0.542563	0.328717	0.548706	0.396381	7.56295
XLOC_004137	chr1:9024896-9028876	8.07253	8.92073	6.63369	9.83439	18.8869	9.69756	41.5218	102.279
XLOC_004138	chr1:9029430-9054020	2.08885	2.39977	2.33251	1.39727	2.47046	1.45893	0.602405	3.04587
XLOC_004139	chr1:9057694-9061092	4.91067	5.36189	4.07981	8.57093	9.74209	8.53812	5.10708	6.339
XLOC_004141	chr1:9067359-9071396	6.02572	4.56585	2.43649	2.94075	4.3147	3.4654	6.59518	4.05509
XLOC_004142	chr1:9113618-9121444	58.3027	49.6283	54.6823	19.1682	41.3534	18.1466	52.5141	51.098
XLOC_004144	chr1:9133518-9140521	16.6228	24.7747	3.95914	2.1313	0.754735	0.985937	4.42981	8.57685
XLOC_004145	chr1:9171450-9176137	7.45171	7.89818	3.63967	4.0841	4.50805	4.04801	1.29763	3.20186
XLOC_004146	chr1:9179211-9181984	4.70248	3.43688	4.46665	4.09613	4.47008	3.61221	3.3042	3.85094
XLOC_004147	chr1:9191435-9194512	0.660022	0.479589	1.78398	0.209488	0.27673	0.0561681	5.03599e-06	0.07592
XLOC_004148	chr1:9195526-9198962	92.7762	75.8387	123.505	82.6643	49.1525	79.8281	32.5737	35.5264
XLOC_004149	chr1:9200527-9211823	6.55916	5.97407	9.93786	5.76704	8.4472	8.05739	4.97621	8.14792
XLOC_004151	chr1:9245485-9256622	0.349796	0.665967	0.019519	0.0271311	0.0107519	0.0195823	2.11546	0.0646676
XLOC_004152	chr1:9268651-9279665	18.7136	22.8258	14.7291	19.1032	20.7368	20.7226	44.1494	31.2784
XLOC_004155	chr1:9313825-9323361	8.07158	8.14258	5.24693	7.93096	10.3079	8.21401	3.12125	7.10469
XLOC_004156	chr1:9325544-9329354	38.0891	35.3364	39.6501	28.9094	30.0222	25.8738	246.498	107.051
XLOC_004161	chr1:9373715-9383183	23.1168	29.0558	11.1798	30.9766	55.5513	29.0061	12.0958	16.5063
XLOC_004162	chr1:9394221-9396824	55.1851	44.8881	25.1706	29.2968	32.6605	36.6628	65.7206	37.4497
XLOC_004165	chr1:9429676-9430803	3.5776	1.33488	0.336435	0.0501137	0.0311453	0.0236405	0.0552981	0.0240834
XLOC_004166	chr1:9431734-9436259	24.0167	20.2289	4.17025	54.2934	131.975	56.1316	25.3283	7.68999
XLOC_004167	chr1:9441412-9444287	60.9788	47.2961	39.722	38.1988	35.9676	42.6069	41.1196	50.1605
XLOC_004174	chr1:9567525-9569317	3.68105	2.05148	2.79782	0.424615	0.137186	0.498125	7.25101	8.47
XLOC_004176	chr1:9613445-9631045	1.70854	0.999334	0.126272	0.30973	0.393666	0.268584	0.206075	0.172304
XLOC_004177	chr1:9631295-9638901	75.1678	77.7159	13.5864	36.23	53.5776	37.2509	46.0639	86.7659
XLOC_004178	chr1:9644040-9656561	4.9129	6.92024	9.19113	22.6151	24.5274	26.9505	0.117506	4.7083
XLOC_004179	chr1:9657979-9661296	138.222	98.0003	147.106	62.0621	64.1449	79.7266	304.502	200.452
XLOC_004180	chr1:9670772-9675879	23.6641	18.086	18.4711	8.19039	12.0634	13.9384	16.35	16.0413
XLOC_004181	chr1:9681224-9684488	9.19194	8.64073	18.975	8.69018	9.0663	9.11447	5.03633	9.52878
XLOC_004182	chr1:9684829-9689518	14.4873	13.8762	7.36006	4.64235	7.20984	4.15885	31.7753	21.1262
XLOC_004183	chr1:9694026-9699826	102.339	103.818	53.3735	43.7493	24.821	51.7271	19.9067	9.64765
XLOC_004184	chr1:9702733-9709696	24.9906	30.476	19.1788	26.3469	20.5025	30.9746	27.4221	22.196
XLOC_004185	chr1:9711545-9712545	6.73834	7.80466	1.44339	21.1336	4.33215	6.5977	0.240716	4.74729
XLOC_004187	chr1:9738394-9744999	4.66743	5.3045	6.30002	7.48034	7.49489	7.34756	5.09112	6.96645
XLOC_004188	chr1:9770014-9771043	6.12137	6.25231	56.6759	0.955584	7.79663	0.631032	8.40988	12.8483
XLOC_004189	chr1:9793777-9810808	25.635	25.9418	14.2112	13.83	17.4821	13.9015	7.86294	16.5878
XLOC_004193	chr1:9889547-9906519	13.5092	17.0631	0.17702	56.7467	70.4195	28.2899	0.354043	5.25498
XLOC_004194	chr1:9913389-9921595	38.4396	34.676	18.9614	9.40798	21.4607	10.5071	16.2588	26.6432
XLOC_004195	chr1:9936752-9948102	20.7811	19.8702	17.5427	15.7736	12.4456	17.6718	15.6916	20.5713
XLOC_004197	chr1:9967184-9971472	0.414138	0.255662	1.17364	0.15207	0.232908	0.192942	4.39244	0.206929
XLOC_004200	chr1:10008003-10011632	0.229006	1.1933	0.277788	0.835203	0.252198	0.391149	1.05963	2.84763
XLOC_004202	chr1:10018751-10020623	0	0	0.263056	0	0.00527694	0	0.360574	1.1246
XLOC_004203	chr1:10021427-10027122	56.2486	60.4925	29.94	47.8852	32.8127	55.7981	20.2578	51.6695
XLOC_004205	chr1:10048263-10050309	20.769	12.6622	1.49874	0.0526856	0.496645	0.0377219	0.566742	1.31825
XLOC_004211	chr1:10098281-10103082	370.849	133.084	146.067	1.55287	5.20408	1.06609	5.62685	127.92
XLOC_004212	chr1:10112532-10119022	2.01348	2.17665	0.947383	0.341591	0.804116	0.315321	0.521298	3.19076
XLOC_004213	chr1:10136481-10140281	4.1036	2.69555	2.52105	2.67905	2.85184	2.91488	4.95682	7.30568
XLOC_004214	chr1:10167885-10169316	3.32476	2.23744	312.55	0.330046	2.38938	0.196953	9.31875	1.81995
XLOC_004215	chr1:10200339-10203750	0.315904	0.4084	6.97824	0.898115	1.57463	1.72298	0.0729385	0.876956
XLOC_004216	chr1:10211037-10212646	0.834502	0.979138	1.35963	0.266661	0.445576	0.284779	0.99672	0.97639
XLOC_004217	chr1:10214076-10222120	7.58868	4.80635	0.57084	0.101877	0.782902	0.150985	0.098321	1.44911
XLOC_004220	chr1:10254825-10278187	1.00751	0.361923	0.0390855	0.0484809	0.134368	0.0178328	0.0149706	0.102116
